reviewId,content,score,at,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,source,author,retweets,replies
twitter_synthetic_4979,[Ahmedabad] Fitting theek se nahi karni @BPCLimited,,2025-11-24T06:13:01.217038+00:00,76,,,,,Twitter,user_99767,33,0
twitter_synthetic_2696,[Bangalore] App features very user friendly,,2025-11-30T14:13:01.217038+00:00,17,,,,,Twitter,user_20628,16,6
twitter_synthetic_570,Good quality but expensive ho gaya @BPCLimited ok service,,2025-12-11T14:13:01.217038+00:00,80,,,,,Twitter,user_32821,50,19
twitter_synthetic_4716,[Bangalore] Leakage issue cylinder mein @BPCLimited,,2025-11-18T09:13:01.217038+00:00,77,,,,,Twitter,user_79072,46,19
twitter_synthetic_527,Best LPG provider in India @BPCLimited need help,,2025-12-14T06:13:01.217038+00:00,99,,,,,Twitter,user_35986,10,20
twitter_synthetic_2381,[Mumbai] Premium service par premium charges bhi @BPCLimited,,2025-11-25T17:13:01.217038+00:00,27,,,,,Twitter,user_76202,27,10
twitter_synthetic_370,How to change address in HelloBPCL? @BPCLimited appreciate your service,,2025-11-17T12:13:01.217038+00:00,46,,,,,Twitter,user_69383,7,6
twitter_synthetic_4746,[Hyderabad] Price kya hai ye month? @BPCLimited,,2025-11-21T02:13:01.217038+00:00,21,,,,,Twitter,user_70436,5,10
twitter_synthetic_4160,[Chennai] Very satisfied with BharatGas service @BPCLimited,,2025-11-25T13:13:01.217038+00:00,49,,,,,Twitter,user_4831,39,8
twitter_synthetic_4519,[Chennai] Make app available in Hindi @BPCLimited,,2025-11-19T15:13:01.217038+00:00,16,,,,,Twitter,user_96798,17,4
twitter_synthetic_34,Best choice for household gas thanks,,2025-12-11T04:13:01.217038+00:00,41,,,,,Twitter,user_22800,38,7
twitter_synthetic_687,Cylinder ka seal toot gaya delivery ke time par @BPCLimited mediocre,,2025-11-17T16:13:01.217038+00:00,25,,,,,Twitter,user_82437,24,14
twitter_synthetic_773,Value for money but quality inconsistent @BPCLimited amazing,,2025-11-19T12:13:01.217038+00:00,3,,,,,Twitter,user_87551,25,14
twitter_synthetic_2787,[Mumbai] Should have SMS updates for delivery @BPCLimited,,2025-12-05T18:13:01.217038+00:00,47,,,,,Twitter,user_73847,43,5
twitter_synthetic_3879,[Mumbai] Leakage issue cylinder mein @BPCLimited,,2025-11-29T07:13:01.217038+00:00,13,,,,,Twitter,user_63075,17,15
twitter_synthetic_616,Quality never compromises @BPCLimited appreciate your service,,2025-12-15T23:13:01.217038+00:00,73,,,,,Twitter,user_48725,12,13
twitter_synthetic_644,Add live tracking feature @BPCLimited highly recommend,,2025-12-06T21:13:01.217038+00:00,69,,,,,Twitter,user_4038,41,3
twitter_synthetic_348,Decent service lekin improvement needed @BPCLimited anyone facing same issue?,,2025-12-16T08:13:01.217038+00:00,35,,,,,Twitter,user_92325,12,4
twitter_synthetic_2024,[Hyderabad] Recommended BPCL to all my friends,,2025-11-26T11:13:01.217038+00:00,50,,,,,Twitter,user_30942,14,17
twitter_synthetic_391,"Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited ok service",,2025-11-17T03:13:01.217038+00:00,84,,,,,Twitter,user_72352,33,9
twitter_synthetic_3238,[Delhi] Pure For Sure! Love BPCL quality @BPCLimited,,2025-11-20T08:13:01.217038+00:00,15,,,,,Twitter,user_94110,34,2
twitter_synthetic_2575,[Chennai] HelloBPCL app bahut easy use karna @BPCLimited,,2025-11-25T15:13:01.217038+00:00,64,,,,,Twitter,user_60363,32,6
twitter_synthetic_847,Pure For Sure? Nahi dikha mujhe @BPCLimited mediocre,,2025-11-30T11:13:01.217038+00:00,70,,,,,Twitter,user_30852,44,20
twitter_synthetic_1828,[Chennai] Transparency bahut badiya hai @BPCLimited,,2025-12-08T23:13:01.217038+00:00,39,,,,,Twitter,user_24932,37,12
twitter_synthetic_4851,[Ahmedabad] More payment options chahiye @BPCLimited,,2025-12-11T11:13:01.217038+00:00,67,,,,,Twitter,user_58324,10,9
twitter_synthetic_2176,[Kolkata] Kya booking cancel kar sakte hain? @BPCLimited,,2025-12-07T20:13:01.217038+00:00,52,,,,,Twitter,user_80264,5,4
twitter_synthetic_396,Very satisfied with BharatGas service @BPCLimited ok service,,2025-12-14T00:13:01.217038+00:00,66,,,,,Twitter,user_29936,4,13
twitter_synthetic_3603,[Hyderabad] Decent service lekin improvement needed @BPCLimited,,2025-11-18T18:13:01.217038+00:00,9,,,,,Twitter,user_93980,38,15
twitter_synthetic_3371,[Pune] Support team bahut helpful @BPCLimited,,2025-12-06T02:13:01.217038+00:00,38,,,,,Twitter,user_56195,3,2
twitter_synthetic_2405,[Kolkata] What are the charges? @BPCLimited,,2025-11-17T20:13:01.217038+00:00,46,,,,,Twitter,user_54794,24,15
twitter_synthetic_3923,[Bangalore] More payment options chahiye @BPCLimited,,2025-11-18T23:13:01.217038+00:00,2,,,,,Twitter,user_6995,22,10
twitter_synthetic_2646,[Pune] Service usually good but delivery issue today @BPCLimited,,2025-12-11T18:13:01.217038+00:00,17,,,,,Twitter,user_19359,11,18
twitter_synthetic_3638,[Pune] Customer care helpful tha but complaint solve nahi hua @BPCLimited,,2025-12-02T14:13:01.217038+00:00,2,,,,,Twitter,user_22128,6,20
twitter_synthetic_4672,[Pune] Gas quality theek nahi lag raha cylinder se,,2025-11-20T08:13:01.217038+00:00,52,,,,,Twitter,user_49268,22,8
twitter_synthetic_1327,"[Mumbai] Honest pricing, no hidden charges @BPCLimited",,2025-12-11T20:13:01.217038+00:00,47,,,,,Twitter,user_61409,39,19
twitter_synthetic_2849,[Delhi] Very satisfied with BharatGas service @BPCLimited,,2025-11-23T13:13:01.217038+00:00,45,,,,,Twitter,user_30137,20,18
twitter_synthetic_1400,[Mumbai] Recommended BPCL to all my friends,,2025-11-17T09:13:01.217038+00:00,38,,,,,Twitter,user_36094,26,4
twitter_synthetic_1605,[Ahmedabad] Delivery time window bilkul galat rehta hai @BPCLimited,,2025-11-26T09:13:01.217038+00:00,37,,,,,Twitter,user_77561,2,0
twitter_synthetic_2793,[Ahmedabad] Very satisfied with BharatGas service @BPCLimited,,2025-11-17T14:13:01.217038+00:00,99,,,,,Twitter,user_17044,25,1
twitter_synthetic_947,BharatGas delivery bahut late hai. 5 din wait kar rahe ho @BPCLimited mediocre,,2025-11-18T17:13:01.217038+00:00,55,,,,,Twitter,user_15840,22,4
twitter_synthetic_2313,[Mumbai] More payment options chahiye @BPCLimited,,2025-12-09T22:13:01.217038+00:00,62,,,,,Twitter,user_2226,2,5
twitter_synthetic_4101,[Bangalore] Kya booking cancel kar sakte hain? @BPCLimited,,2025-11-17T03:13:01.217038+00:00,91,,,,,Twitter,user_78784,28,8
twitter_synthetic_4039,[Ahmedabad] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-11-23T04:13:01.217038+00:00,25,,,,,Twitter,user_86086,50,10
twitter_synthetic_1194,[Chennai] Please improve the app speed @BPCLimited,,2025-12-09T11:13:01.217038+00:00,74,,,,,Twitter,user_6897,10,13
twitter_synthetic_3420,[Ahmedabad] Loyalty rewards program launch karo @BPCLimited,,2025-12-11T06:13:01.217038+00:00,16,,,,,Twitter,user_44489,32,20
twitter_synthetic_401,Flexible delivery time slots chahiye @BPCLimited amazing,,2025-11-20T00:13:01.217038+00:00,69,,,,,Twitter,user_49218,35,7
twitter_synthetic_1804,[Chennai] Service center par staff bahut rude tha,,2025-11-26T07:13:01.217038+00:00,61,,,,,Twitter,user_4093,0,12
twitter_synthetic_4796,[Delhi] Pure For Sure? Nahi dikha mujhe @BPCLimited,,2025-11-20T13:13:01.217038+00:00,87,,,,,Twitter,user_19528,39,15
twitter_synthetic_335,Quality degrade ho gayi recently @BPCLimited thanks,,2025-12-07T07:13:01.217038+00:00,78,,,,,Twitter,user_10896,27,4
twitter_synthetic_3367,[Mumbai] Very satisfied with BharatGas service @BPCLimited,,2025-12-07T11:13:01.217038+00:00,2,,,,,Twitter,user_48527,23,13
twitter_synthetic_2486,[Hyderabad] Pure For Sure! Love BPCL quality @BPCLimited,,2025-11-29T23:13:01.217038+00:00,65,,,,,Twitter,user_62871,25,19
twitter_synthetic_3179,[Hyderabad] Improve app UI @BPCLimited,,2025-11-20T19:13:01.217038+00:00,7,,,,,Twitter,user_26621,30,13
twitter_synthetic_2283,[Hyderabad] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-11-30T04:13:01.217038+00:00,11,,,,,Twitter,user_9291,6,11
twitter_synthetic_2827,"[Chennai] Previously better, now average @BPCLimited",,2025-12-16T09:13:01.217038+00:00,8,,,,,Twitter,user_95678,26,0
twitter_synthetic_124,How to apply for new connection? @BPCLimited mediocre,,2025-11-19T18:13:01.217038+00:00,17,,,,,Twitter,user_52188,29,19
twitter_synthetic_1958,[Delhi] Customer care very responsive @BPCLimited,,2025-12-05T11:13:01.217038+00:00,75,,,,,Twitter,user_30951,2,11
twitter_synthetic_2451,[Pune] Subscription plan mein hidden charges the @BPCLimited,,2025-12-16T10:13:01.217038+00:00,31,,,,,Twitter,user_44532,12,16
twitter_synthetic_45,Best choice for household gas need help,,2025-11-20T16:13:01.217038+00:00,85,,,,,Twitter,user_28961,15,15
twitter_synthetic_2703,[Delhi] Always on time delivery from BPCL,,2025-12-05T05:13:01.217038+00:00,19,,,,,Twitter,user_33080,43,4
twitter_synthetic_2086,[Delhi] Gas smell aa raha lamps se @BPCLimited,,2025-11-29T04:13:01.217038+00:00,93,,,,,Twitter,user_41257,33,2
twitter_synthetic_925,Add live tracking feature @BPCLimited terrible,,2025-12-02T03:13:01.217038+00:00,45,,,,,Twitter,user_65852,33,5
twitter_synthetic_843,HelloBPCL app bahut easy use karna @BPCLimited pls resolve asap,,2025-11-29T19:13:01.217038+00:00,73,,,,,Twitter,user_24203,43,10
twitter_synthetic_1384,[Pune] How many days wait time? @BPCLimited,,2025-12-07T07:13:01.217038+00:00,63,,,,,Twitter,user_92221,12,2
twitter_synthetic_470,Tipping ka natija? Cylinder hi nahi milega @BPCLimited ok service,,2025-11-30T10:13:01.217038+00:00,73,,,,,Twitter,user_29557,6,5
twitter_synthetic_4205,[Ahmedabad] Good quality but expensive ho gaya @BPCLimited,,2025-12-12T20:13:01.217038+00:00,8,,,,,Twitter,user_87454,38,0
twitter_synthetic_4219,[Delhi] Add live tracking feature @BPCLimited,,2025-11-25T07:13:01.217038+00:00,58,,,,,Twitter,user_8454,29,16
twitter_synthetic_1331,[Kolkata] Better ratings system needed @BPCLimited,,2025-11-19T03:13:01.217038+00:00,20,,,,,Twitter,user_18274,1,13
twitter_synthetic_4514,[Ahmedabad] Premium service par premium charges bhi @BPCLimited,,2025-12-05T20:13:01.217038+00:00,14,,,,,Twitter,user_26548,16,12
twitter_synthetic_2512,[Mumbai] Refund process bahut complicated hai,,2025-12-04T23:13:01.217038+00:00,93,,,,,Twitter,user_21633,8,5
twitter_synthetic_2359,[Mumbai] Customer care very responsive @BPCLimited,,2025-12-14T08:13:01.217038+00:00,75,,,,,Twitter,user_82338,4,18
twitter_synthetic_3231,[Hyderabad] Good quality but expensive ho gaya @BPCLimited,,2025-11-20T15:13:01.217038+00:00,63,,,,,Twitter,user_2824,19,6
twitter_synthetic_858,HelloBPCL app bahut easy use karna @BPCLimited disappointed,,2025-11-29T16:13:01.217038+00:00,68,,,,,Twitter,user_58891,39,20
twitter_synthetic_1520,[Ahmedabad] Kya booking cancel kar sakte hain? @BPCLimited,,2025-12-13T02:13:01.217038+00:00,2,,,,,Twitter,user_90226,10,12
twitter_synthetic_689,Tipping ka natija? Cylinder hi nahi milega @BPCLimited really good,,2025-12-09T15:13:01.217038+00:00,98,,,,,Twitter,user_20512,6,16
twitter_synthetic_339,Support team bahut helpful @BPCLimited really good,,2025-12-16T07:13:01.217038+00:00,23,,,,,Twitter,user_9990,4,1
twitter_synthetic_2409,[Chennai] Can I upgrade my plan? @BPCLimited,,2025-12-15T16:13:01.217038+00:00,26,,,,,Twitter,user_78867,10,11
twitter_synthetic_3549,[Delhi] Mostly good experience lekin last time late aaye @BPCLimited,,2025-11-27T09:13:01.217038+00:00,51,,,,,Twitter,user_93861,19,14
twitter_synthetic_804,Better ratings system needed @BPCLimited need help,,2025-12-13T06:13:01.217038+00:00,27,,,,,Twitter,user_2103,5,16
twitter_synthetic_116,Kya online payment safe hai? @BPCLimited disappointed,,2025-12-02T21:13:01.217038+00:00,65,,,,,Twitter,user_30245,21,9
twitter_synthetic_4053,[Chennai] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-11-25T06:13:01.217038+00:00,19,,,,,Twitter,user_35894,0,20
twitter_synthetic_4613,[Hyderabad] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-24T09:13:01.217038+00:00,79,,,,,Twitter,user_8997,3,12
twitter_synthetic_4646,[Kolkata] Excellent service quality maintained,,2025-12-12T11:13:01.217038+00:00,43,,,,,Twitter,user_14495,22,5
twitter_synthetic_2431,[Hyderabad] Agent ne extra paise maange delivery ke time @BPCLimited,,2025-12-01T11:13:01.217038+00:00,65,,,,,Twitter,user_66895,28,17
twitter_synthetic_4307,[Chennai] Quality degrade ho gayi recently @BPCLimited,,2025-12-13T02:13:01.217038+00:00,69,,,,,Twitter,user_18789,28,3
twitter_synthetic_2961,[Bangalore] Quality never compromises @BPCLimited,,2025-11-24T16:13:01.217038+00:00,65,,,,,Twitter,user_22247,30,3
twitter_synthetic_2511,[Chennai] HelloBPCL app bahut easy use karna @BPCLimited,,2025-11-25T23:13:01.217038+00:00,71,,,,,Twitter,user_42901,48,1
twitter_synthetic_3674,[Ahmedabad] Good quality but expensive ho gaya @BPCLimited,,2025-11-28T15:13:01.217038+00:00,41,,,,,Twitter,user_2843,5,7
twitter_synthetic_311,BharatGas delivery bahut late hai. 5 din wait kar rahe ho @BPCLimited really good,,2025-11-23T22:13:01.217038+00:00,6,,,,,Twitter,user_53838,45,6
twitter_synthetic_3827,[Kolkata] Better ratings system needed @BPCLimited,,2025-11-23T16:13:01.217038+00:00,18,,,,,Twitter,user_7799,29,17
twitter_synthetic_1835,[Pune] Never again booking with BPCL,,2025-12-12T06:13:01.217038+00:00,92,,,,,Twitter,user_92888,34,16
twitter_synthetic_371,Please improve the app speed @BPCLimited appreciate your service,,2025-12-13T14:13:01.217038+00:00,32,,,,,Twitter,user_47262,9,19
twitter_synthetic_3295,"[Chennai] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-11-18T04:13:01.217038+00:00,3,,,,,Twitter,user_15519,20,12
twitter_synthetic_142,Quality never compromises @BPCLimited really good,,2025-11-20T07:13:01.217038+00:00,20,,,,,Twitter,user_97686,39,5
twitter_synthetic_1986,[Ahmedabad] Smooth booking process @BPCLimited,,2025-12-07T01:13:01.217038+00:00,66,,,,,Twitter,user_46444,40,16
twitter_synthetic_2766,[Bangalore] Safest LPG provider for family,,2025-12-01T21:13:01.217038+00:00,73,,,,,Twitter,user_1588,20,5
twitter_synthetic_3636,[Hyderabad] Price kya hai ye month? @BPCLimited,,2025-12-11T20:13:01.217038+00:00,14,,,,,Twitter,user_19385,35,13
twitter_synthetic_1056,[Bangalore] Kya online payment safe hai? @BPCLimited,,2025-12-12T01:13:01.217038+00:00,63,,,,,Twitter,user_78111,42,11
twitter_synthetic_3317,[Chennai] Better customer support chat @BPCLimited,,2025-11-27T14:13:01.217038+00:00,11,,,,,Twitter,user_87612,32,16
twitter_synthetic_2600,[Hyderabad] Transparency bahut badiya hai @BPCLimited,,2025-11-25T15:13:01.217038+00:00,93,,,,,Twitter,user_81512,42,20
twitter_synthetic_4319,[Hyderabad] Recommended BPCL to all my friends,,2025-11-23T12:13:01.217038+00:00,23,,,,,Twitter,user_74099,11,4
twitter_synthetic_4242,[Hyderabad] Customer service bahut bura hai,,2025-12-02T12:13:01.217038+00:00,84,,,,,Twitter,user_50746,25,20
twitter_synthetic_3928,[Bangalore] Quick payment process in HelloBPCL app @BPCLimited,,2025-12-16T01:13:01.217038+00:00,11,,,,,Twitter,user_51796,3,7
twitter_synthetic_1784,[Pune] Premium service par premium charges bhi @BPCLimited,,2025-11-26T18:13:01.217038+00:00,51,,,,,Twitter,user_67596,47,4
twitter_synthetic_2018,[Chennai] How many days wait time? @BPCLimited,,2025-12-08T12:13:01.217038+00:00,7,,,,,Twitter,user_14089,27,8
twitter_synthetic_3325,[Kolkata] Bad experience with local distributor,,2025-12-09T03:13:01.217038+00:00,35,,,,,Twitter,user_43187,11,7
twitter_synthetic_1733,[Mumbai] Never again booking with BPCL,,2025-11-23T01:13:01.217038+00:00,76,,,,,Twitter,user_47525,23,12
twitter_synthetic_500,Never again booking with BPCL terrible,,2025-11-26T01:13:01.217038+00:00,11,,,,,Twitter,user_11263,16,6
twitter_synthetic_4277,[Mumbai] What are the charges? @BPCLimited,,2025-12-05T14:13:01.217038+00:00,10,,,,,Twitter,user_57067,31,19
twitter_synthetic_788,Leakage issue cylinder mein @BPCLimited terrible,,2025-12-14T09:13:01.217038+00:00,4,,,,,Twitter,user_32967,40,1
twitter_synthetic_1653,[Mumbai] 5 star service hamesha @BPCLimited,,2025-12-01T00:13:01.217038+00:00,20,,,,,Twitter,user_33790,38,10
twitter_synthetic_1956,[Hyderabad] Transparent billing system needed @BPCLimited,,2025-12-04T02:13:01.217038+00:00,14,,,,,Twitter,user_37287,40,6
twitter_synthetic_4359,[Bangalore] Wait time bilkul barh gayi hai,,2025-11-24T03:13:01.217038+00:00,94,,,,,Twitter,user_41178,28,0
twitter_synthetic_1866,[Hyderabad] More payment options chahiye @BPCLimited,,2025-11-28T15:13:01.217038+00:00,30,,,,,Twitter,user_40649,44,18
twitter_synthetic_397,Payment fail hua lekin paise cut gaye @BPCLimited app se never use again,,2025-11-30T02:13:01.217038+00:00,97,,,,,Twitter,user_71798,21,2
twitter_synthetic_4745,[Mumbai] Overcharging kar rahe ho @BPCLimited,,2025-11-28T21:13:01.217038+00:00,37,,,,,Twitter,user_72512,23,8
twitter_synthetic_2340,[Delhi] Service theek hai par billing mein galti tha @BPCLimited,,2025-11-25T00:13:01.217038+00:00,25,,,,,Twitter,user_14968,20,20
twitter_synthetic_3366,[Pune] Great service from BPCL! Delivery on time always @BPCLimited,,2025-12-03T10:13:01.217038+00:00,85,,,,,Twitter,user_4764,50,8
twitter_synthetic_2962,[Kolkata] Pure For Sure? Nahi dikha mujhe @BPCLimited,,2025-12-13T15:13:01.217038+00:00,1,,,,,Twitter,user_57315,14,8
twitter_synthetic_4284,[Delhi] Customer service bahut bura hai,,2025-11-28T10:13:01.217038+00:00,38,,,,,Twitter,user_15372,19,16
twitter_synthetic_3891,[Delhi] Agent ne extra paise maange delivery ke time @BPCLimited,,2025-11-24T08:13:01.217038+00:00,3,,,,,Twitter,user_5650,22,5
twitter_synthetic_1275,[Kolkata] Customer care number kya hai? @BPCLimited,,2025-12-12T22:13:01.217038+00:00,89,,,,,Twitter,user_12486,37,0
twitter_synthetic_1178,[Delhi] App features very user friendly,,2025-12-14T23:13:01.217038+00:00,73,,,,,Twitter,user_61003,37,17
twitter_synthetic_410,Refund process bahut complicated hai very frustrated,,2025-12-16T18:13:01.217038+00:00,39,,,,,Twitter,user_32399,10,0
twitter_synthetic_881,Gas smell aa raha lamps se @BPCLimited anyone facing same issue?,,2025-11-23T01:13:01.217038+00:00,90,,,,,Twitter,user_57064,36,5
twitter_synthetic_1409,[Ahmedabad] App crash ho jaata hai booking time par,,2025-11-24T21:13:01.217038+00:00,40,,,,,Twitter,user_95159,46,19
twitter_synthetic_4032,[Delhi] Transparency bahut badiya hai @BPCLimited,,2025-12-05T20:13:01.217038+00:00,32,,,,,Twitter,user_85055,11,7
twitter_synthetic_3723,[Delhi] Please improve the app speed @BPCLimited,,2025-11-18T23:13:01.217038+00:00,41,,,,,Twitter,user_50412,4,15
twitter_synthetic_4748,[Ahmedabad] Refund process bahut complicated hai,,2025-12-12T16:13:01.217038+00:00,57,,,,,Twitter,user_82170,32,9
twitter_synthetic_2352,[Delhi] Add live tracking feature @BPCLimited,,2025-11-17T15:13:01.217038+00:00,96,,,,,Twitter,user_85555,3,15
twitter_synthetic_1554,[Hyderabad] Better ratings system needed @BPCLimited,,2025-12-11T14:13:01.217038+00:00,99,,,,,Twitter,user_10934,29,16
twitter_synthetic_825,Better customer support chat @BPCLimited again,,2025-12-06T12:13:01.217038+00:00,15,,,,,Twitter,user_9413,42,20
twitter_synthetic_1370,[Chennai] Consistent quality aur service @BPCLimited,,2025-12-02T08:13:01.217038+00:00,96,,,,,Twitter,user_99969,38,1
twitter_synthetic_4549,[Pune] Best LPG provider in India @BPCLimited,,2025-11-17T07:13:01.217038+00:00,91,,,,,Twitter,user_99580,34,3
twitter_synthetic_1528,[Mumbai] Mileage bilkul kam aa raha hai iss petrol se,,2025-11-20T21:13:01.217038+00:00,29,,,,,Twitter,user_89374,33,15
twitter_synthetic_977,Good quality but expensive ho gaya @BPCLimited pls resolve asap,,2025-12-16T12:13:01.217038+00:00,57,,,,,Twitter,user_2046,27,6
twitter_synthetic_2053,[Pune] How to change address in HelloBPCL? @BPCLimited,,2025-12-07T14:13:01.217038+00:00,51,,,,,Twitter,user_59703,6,13
twitter_synthetic_4087,[Pune] Subscription plan mein hidden charges the @BPCLimited,,2025-11-25T08:13:01.217038+00:00,75,,,,,Twitter,user_37796,47,7
