brand,content,score,at,replyContent,replyDate
BPCL,very good,5,2026-01-09 11:37:05,,
BPCL,good,5,2026-01-09 11:29:13,,
BPCL,"this app is a pain. each time you want to use it, it asks you to re create / validate account. the OTP never arrives or arrives too late, and then app will tell you its been disabled for 24 hours since you entered invalid OTP - since you retried and now the OTPs are being received after 10-15 minutes and you enter the one that finally made it.. not necessarily the latest one the app expects. thumbs down.",2,2026-01-09 11:22:44,,
BPCL,good,4,2026-01-09 11:20:35,,
BPCL,Best,5,2026-01-09 11:09:46,,
BPCL,very good,5,2026-01-09 10:54:31,,
BPCL,very poor delivery 😔,1,2026-01-09 10:50:14,,
BPCL,very nice app,5,2026-01-09 10:31:03,,
BPCL,best,5,2026-01-09 10:22:06,,
BPCL,App neither supporting booking nor Payment.,3,2026-01-09 10:10:15,"Hi Dheeraj,
Thanks for sharing your feedback. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL. We request you to update your app to the latest version to feel the difference.
- Bharat Petroleum Corporation Limited",
BPCL,ok,4,2026-01-09 10:08:16,,
BPCL,Very easy and convenient app.,5,2026-01-09 10:03:42,,
BPCL,good keep it better.,4,2026-01-09 09:53:05,,
BPCL,very nice 👍 88,5,2026-01-09 09:51:29,,
BPCL,good sarvish,5,2026-01-09 09:37:13,,
BPCL,believe in best,5,2026-01-09 09:33:50,,
BPCL,nice,5,2026-01-09 09:33:26,,
BPCL,excellent 👍,3,2026-01-09 09:30:36,,
BPCL,best app,4,2026-01-09 09:27:45,,
BPCL,Good work,4,2026-01-09 09:18:22,,
BPCL,Nice Experience,5,2026-01-09 09:09:13,,
BPCL,very good service,5,2026-01-09 09:05:15,,
BPCL,good,5,2026-01-09 08:58:55,,
BPCL,too fast,5,2026-01-09 08:46:06,,
BPCL,good opportunity,4,2026-01-09 08:46:06,,
BPCL,very smooth functioning,5,2026-01-09 08:17:22,,
BPCL,accha hai,5,2026-01-09 08:10:31,,
BPCL,good & easy,5,2026-01-09 08:01:24,,
BPCL,great and nice service,5,2026-01-09 07:56:51,,
BPCL,The new update is directly online payment. nice and good improvement by Hello Bpcl 💯,5,2026-01-09 07:50:42,,
BPCL,good👍,5,2026-01-09 07:20:18,,
BPCL,"Quwik Service, employee is very polite good dddddffffff",5,2026-01-09 07:13:39,,
BPCL,best booking option,5,2026-01-09 07:08:04,,
BPCL,good,5,2026-01-08 23:06:42,,
BPCL,"I'm extremely disappointed with the Radha gas service,Airoli ,Navi Mumbai.Their behaviour has been atrocious, and I wouldn't recommend them to anyone. - Worst service: They consistently deliver gas cylinders late, disrupting our household. - Arrogant talk: Their assistants are rude and dismissive when we try to communicate issues. - Negative behaviour: They show no concern for customer problems or complaints. -No response -Customer care number not working or frequently ringing.",1,2026-01-08 22:43:37,,
BPCL,very good 👍,4,2026-01-08 22:21:02,,
BPCL,very good experience,5,2026-01-08 22:19:05,,
BPCL,nice 🙂,5,2026-01-08 22:15:12,,
BPCL,good service,5,2026-01-08 22:12:34,,
BPCL,good,5,2026-01-08 21:57:34,,
BPCL,best,5,2026-01-08 21:52:31,,
BPCL,excellent,5,2026-01-08 21:41:30,,
BPCL,very useful 👍👍😊😊,5,2026-01-08 21:11:07,,
BPCL,Very good service,5,2026-01-08 20:55:51,,
BPCL,okok,5,2026-01-08 20:53:48,,
BPCL,Very Nice,5,2026-01-08 20:39:32,,
BPCL,Adress update pending system,5,2026-01-08 20:23:03,,
BPCL,An easy to use App,5,2026-01-08 20:13:22,,
BPCL,good service,5,2026-01-08 20:04:51,,
BPCL,very good service,5,2026-01-08 19:49:33,,
BPCL,Happy with fast booking.,5,2026-01-08 19:44:28,,
BPCL,"Basic functions are working well, but the app tends to crash a lot. Delivery timelines should be added with live tracking, also delivery person contact should be available.",4,2026-01-08 19:44:24,,
BPCL,"very poor as per agency they did not delever gas less than 8 feet wide road. repeating the same again and again, and I thing agencies are not in control of Bharat petroleum. it's very shameful for Bharat petroleum!!!!! what to say, worst service provider I ever experienced. repeated the same again, they refused to delever gas at my doorstep like before. now I have only the way that I quit from Bharat gas. shame..,......................... on you Bharat petroleum.....",1,2026-01-08 19:14:39,"Hi Prakash ,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123183in your mail.
- BPCL Customer Support
",
BPCL,"third class service, from the last two bookings I have not received a single cylinder, every time I received a message for receiving the cylinder without delivery, I have lodged complaints many times, but no solution",1,2026-01-08 19:07:14,"Hi Anurag,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123182 in your mail.
- BPCL Customer Support
",
BPCL,farji buking,1,2026-01-08 19:06:44,"Hi Chandrabhan,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123181 in your mail.
- BPCL Customer Support
",
BPCL,Easy to use,5,2026-01-08 19:05:18,"Hi Mario,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,excellent service,5,2026-01-08 19:04:52,"Hi Ramu,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2026-01-08 18:54:36,"Hi Jaipal,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good experience,5,2026-01-08 18:35:06,"Hi Sir/Ma'am,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Nice app and smooth going process. thank you BPCL for such experience..,5,2026-01-08 18:30:53,"Hi Sir/Ma'am,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,ok,5,2026-01-08 17:51:53,"Hi Hasan,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,best 👌 k,5,2026-01-08 17:38:40,"Hi Pradeep,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,"I had installed the app in my mobile & carried out ekyc successfully. However I couldn't log out from the app as I'm not aware of its location. Later I tried to login, the pop up indicates my mobile is not safe for hello bpcl. I tried to reinstall it, while opening the app the same message. This is so funny that I'm using nationalised banks ,payment apps & others in my mobile without any problem. One of the useless app I have seen so far. Scrap it at the earliest. Namaste 🙏",1,2026-01-08 17:34:42,"Hi Mohan,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123173 in your mail.
- BPCL Customer Support
",
BPCL,very nice appp,5,2026-01-08 17:28:22,"Hi Suraj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,easy 😉 I like app,5,2026-01-08 17:27:34,"Hi Saahas,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good user friendly app.Completed eKYC thr' the app easily.,5,2026-01-08 17:21:47,"Hi Khalid,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2026-01-08 16:36:26,"Hi Yogesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2026-01-08 16:04:30,"Hi Asha,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,fast bookings,5,2026-01-08 15:33:30,"Hi Sir/Ma'am,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,best digital experience,5,2026-01-08 15:08:58,"Hi Sanjay,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,thank s to bharat gas,5,2026-01-08 13:58:51,"Hi Bunny,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2026-01-08 13:51:26,"Hi Deepak,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very easy thank for supporting me,5,2026-01-08 13:48:32,"Hi Nagaraj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Nice 👍🏻,4,2026-01-08 13:40:09,"Hi Vivek,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,don't allow to take any nessery screenshot as a proof,1,2026-01-08 13:33:36,"Hi Atulya,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123161 in your mail.
- BPCL Customer Support",
BPCL,Good app for oil coupon scan and earn money,5,2026-01-08 13:32:25,"Hi Amit,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,very nice 👍🏻,1,2026-01-08 13:13:47,"Hi Atulya,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123159 in your mail.
- BPCL Customer Support
",
BPCL,good,4,2026-01-08 12:49:54,"Hi Chandrashekhar,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,Good But Booking time Required Some offer,5,2026-01-08 12:43:47,"Hi Sudhir,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,no customer support. when you call them it says this number doesn't exist.,1,2026-01-08 12:34:31,"Hi Sir/Ma'am,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123156 in your mail.
- BPCL Customer Support",
BPCL,very good,5,2026-01-08 12:21:34,"Hi Chedilal,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very fast,5,2026-01-08 12:21:12,"Hi Rajiv,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent .,5,2026-01-08 12:20:39,"Hi Bhupinder,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2026-01-08 12:08:54,"Hi Nilesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2026-01-08 12:04:27,"Hi Channaveer,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,difficult to pay through online payment,1,2026-01-08 12:00:47,"Hi Hemant,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123150 in your mail.
- BPCL Customer Support",
BPCL,👍,3,2026-01-08 11:36:46,"Hi Girish,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,nice,5,2026-01-08 11:25:40,"Hi Dayaram,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,The app doesn't open the camera to scan the QR code at petrol pump. waste of time.,1,2026-01-08 11:23:29,"Hi Ukesh,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 123147 in your mail.
- BPCL Customer Support
",
BPCL,nice app,5,2026-01-08 11:12:21,"Hi Manish,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,super,5,2026-01-08 11:07:00,"Hi Manoj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good service 😊,5,2026-01-08 10:58:06,"Hi Kiran,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
